Case_ID,Sample_ID,Age_2010,Race,Sex,Highest_Grade_Completed,Marital_Status,Region,Income_Year,Income,avg_LT_rate
80,1,46,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,West,2004,13000,4.845420000000001
80,1,46,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,West,2006,13000,4.76882
80,1,46,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,West,2008,16000,4.556494023904381
80,1,46,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,West,2010,32000,3.9247597609561753
83,3,49,Black,Male,10TH GRADE,Never Married,Northeast,2000,0,6.186852589641434
83,3,49,Black,Male,10TH GRADE,Never Married,Northeast,2002,0,5.480178064516129
83,3,49,Black,Male,10TH GRADE,Never Married,Northeast,2004,0,4.845420000000001
83,3,49,Black,Male,10TH GRADE,Never Married,Northeast,2006,0,4.76882
83,3,49,Black,Male,10TH GRADE,Never Married,Northeast,2008,0,4.556494023904381
83,3,49,Black,Male,10TH GRADE,Never Married,Northeast,2010,0,3.9247597609561753
84,3,46,Black,Male,11TH GRADE,Divorced,Northeast,2000,0,6.186852589641434
84,3,46,Black,Male,11TH GRADE,Divorced,Northeast,2002,12000,5.480178064516129
84,3,46,Black,Male,11TH GRADE,Divorced,Northeast,2004,0,4.845420000000001
84,3,46,Black,Male,11TH GRADE,Divorced,Northeast,2006,0,4.76882
84,3,46,Black,Male,11TH GRADE,Divorced,Northeast,2008,0,4.556494023904381
84,3,46,Black,Male,11TH GRADE,Divorced,Northeast,2010,0,3.9247597609561753
88,3,52,Black,Male,4TH YEAR COLLEGE,Married,Northeast,2000,31000,6.186852589641434
88,3,52,Black,Male,4TH YEAR COLLEGE,Married,Northeast,2002,0,5.480178064516129
88,3,52,Black,Male,4TH YEAR COLLEGE,Married,Northeast,2004,0,4.845420000000001
88,3,52,Black,Male,4TH YEAR COLLEGE,Married,Northeast,2006,24000,4.76882
88,3,52,Black,Male,4TH YEAR COLLEGE,Married,Northeast,2008,34000,4.556494023904381
88,3,52,Black,Male,4TH YEAR COLLEGE,Married,Northeast,2010,30000,3.9247597609561753
90,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2000,90000,6.186852589641434
90,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2002,106500,5.480178064516129
90,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2004,105000,4.845420000000001
90,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2006,15000,4.76882
90,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2008,120000,4.556494023904381
90,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2010,128000,3.9247597609561753
92,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2000,17900,6.186852589641434
92,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2002,19000,5.480178064516129
92,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2004,21000,4.845420000000001
92,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2006,25000,4.76882
92,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2008,24000,4.556494023904381
92,5,47,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2010,25940,3.9247597609561753
93,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2000,40000,6.186852589641434
93,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2002,73000,5.480178064516129
93,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2004,74000,4.845420000000001
93,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2006,80365,4.76882
93,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2008,96000,4.556494023904381
93,1,45,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2010,85000,3.9247597609561753
94,1,53,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,Northeast,2000,33000,6.186852589641434
94,1,53,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,Northeast,2002,42000,5.480178064516129
94,1,53,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,Northeast,2004,40000,4.845420000000001
94,1,53,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,Northeast,2006,42000,4.76882
94,1,53,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,Northeast,2008,42000,4.556494023904381
94,1,53,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,Northeast,2010,44000,3.9247597609561753
95,5,49,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2000,20000,6.186852589641434
95,5,49,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2002,32000,5.480178064516129
95,5,49,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2004,28000,4.845420000000001
95,5,49,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2006,30000,4.76882
95,5,49,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2008,44000,4.556494023904381
95,5,49,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,Northeast,2010,46000,3.9247597609561753
96,6,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,Northeast,2000,38000,6.186852589641434
96,6,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,Northeast,2002,28000,5.480178064516129
96,6,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,Northeast,2004,38000,4.845420000000001
96,6,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,Northeast,2006,21500,4.76882
96,6,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,Northeast,2008,45000,4.556494023904381
96,6,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Never Married,Northeast,2010,53500,3.9247597609561753
97,5,51,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2000,28000,6.186852589641434
97,5,51,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2002,32000,5.480178064516129
97,5,51,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2004,44000,4.845420000000001
97,5,51,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2006,49000,4.76882
97,5,51,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2008,51000,4.556494023904381
97,5,51,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2010,52000,3.9247597609561753
98,6,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,Northeast,2000,0,6.186852589641434
98,6,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,Northeast,2002,0,5.480178064516129
98,6,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,Northeast,2004,0,4.845420000000001
98,6,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,Northeast,2006,0,4.76882
98,6,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,Northeast,2008,0,4.556494023904381
98,6,52,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Married,Northeast,2010,0,3.9247597609561753
99,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2000,4000,6.186852589641434
99,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2002,5000,5.480178064516129
99,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2004,8400,4.845420000000001
99,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2006,9000,4.76882
99,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2008,11000,4.556494023904381
99,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Married,Northeast,2010,35000,3.9247597609561753
100,5,46,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Divorced,Northeast,2000,43000,6.186852589641434
100,5,46,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Divorced,Northeast,2002,49000,5.480178064516129
100,5,46,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Divorced,Northeast,2004,54000,4.845420000000001
100,5,46,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Divorced,Northeast,2006,58000,4.76882
100,5,46,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Divorced,Northeast,2008,58000,4.556494023904381
100,5,46,Non-Black/Non-Hispanic,Female,1ST YEAR COLLEGE,Divorced,Northeast,2010,80000,3.9247597609561753
103,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Separated,Northeast,2000,57000,6.186852589641434
103,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Separated,Northeast,2002,60000,5.480178064516129
103,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Separated,Northeast,2004,62000,4.845420000000001
103,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Separated,Northeast,2006,68000,4.76882
103,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Separated,Northeast,2008,68000,4.556494023904381
103,1,51,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Separated,Northeast,2010,71000,3.9247597609561753
106,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2000,71000,6.186852589641434
106,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2002,86000,5.480178064516129
106,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2004,93000,4.845420000000001
106,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2006,105000,4.76882
106,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2008,105000,4.556494023904381
106,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2010,110000,3.9247597609561753
107,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2000,38500,6.186852589641434
107,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2002,41000,5.480178064516129
107,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2004,44000,4.845420000000001
107,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2006,43000,4.76882
107,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2008,47000,4.556494023904381
107,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,Northeast,2010,51000,3.9247597609561753
108,1,51,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Married,Northeast,2000,50000,6.186852589641434
108,1,51,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Married,Northeast,2002,95000,5.480178064516129
108,1,51,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Married,Northeast,2004,70000,4.845420000000001
108,1,51,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Married,Northeast,2006,0,4.76882
108,1,51,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Married,Northeast,2008,70000,4.556494023904381
108,1,51,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Married,Northeast,2010,65000,3.9247597609561753
110,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,Northeast,2000,58000,6.186852589641434
110,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,Northeast,2002,62000,5.480178064516129
110,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,Northeast,2004,68000,4.845420000000001
110,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,Northeast,2006,115000,4.76882
110,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,Northeast,2008,91000,4.556494023904381
110,1,52,Non-Black/Non-Hispanic,Male,1ST YEAR COLLEGE,Married,Northeast,2010,94000,3.9247597609561753
111,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2000,32000,6.186852589641434
111,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2002,34000,5.480178064516129
111,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2004,37000,4.845420000000001
111,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2006,36000,4.76882
111,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2008,40000,4.556494023904381
111,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2010,38000,3.9247597609561753
117,1,50,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,Northeast,2000,56000,6.186852589641434
117,1,50,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,Northeast,2002,52000,5.480178064516129
117,1,50,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,Northeast,2004,62000,4.845420000000001
117,1,50,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,Northeast,2006,83000,4.76882
117,1,50,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,Northeast,2008,50000,4.556494023904381
117,1,50,Non-Black/Non-Hispanic,Male,3RD YEAR COLLEGE,Married,Northeast,2010,30000,3.9247597609561753
119,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2000,34000,6.186852589641434
119,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2002,40000,5.480178064516129
119,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2004,25000,4.845420000000001
119,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2006,12000,4.76882
119,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2008,0,4.556494023904381
119,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2010,0,3.9247597609561753
120,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Never Married,Northeast,2000,60000,6.186852589641434
120,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Never Married,Northeast,2002,236000,5.480178064516129
120,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Never Married,Northeast,2004,265933,4.845420000000001
120,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Never Married,Northeast,2006,150000,4.76882
120,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Never Married,Northeast,2008,307823,4.556494023904381
120,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Never Married,Northeast,2010,110000,3.9247597609561753
121,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,Northeast,2000,32000,6.186852589641434
121,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,Northeast,2002,35000,5.480178064516129
121,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,Northeast,2004,34078,4.845420000000001
121,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,Northeast,2006,41000,4.76882
121,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,Northeast,2008,45000,4.556494023904381
121,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,Northeast,2010,48000,3.9247597609561753
124,5,48,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Divorced,Northeast,2000,0,6.186852589641434
124,5,48,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Divorced,Northeast,2002,0,5.480178064516129
124,5,48,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Divorced,Northeast,2004,0,4.845420000000001
124,5,48,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Divorced,Northeast,2006,1100,4.76882
124,5,48,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Divorced,Northeast,2008,0,4.556494023904381
124,5,48,Non-Black/Non-Hispanic,Female,3RD YEAR COLLEGE,Divorced,Northeast,2010,0,3.9247597609561753
126,1,51,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,Northeast,2000,38000,6.186852589641434
126,1,51,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,Northeast,2002,65000,5.480178064516129
126,1,51,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,Northeast,2004,65000,4.845420000000001
126,1,51,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,Northeast,2006,85000,4.76882
126,1,51,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,Northeast,2008,65000,4.556494023904381
126,1,51,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,Northeast,2010,45000,3.9247597609561753
129,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,Northeast,2000,68000,6.186852589641434
129,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,Northeast,2002,72000,5.480178064516129
129,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,Northeast,2004,75000,4.845420000000001
129,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,Northeast,2006,80000,4.76882
129,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,Northeast,2008,95000,4.556494023904381
129,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,Northeast,2010,115000,3.9247597609561753
137,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2000,127000,6.186852589641434
137,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2002,105000,5.480178064516129
137,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2004,265933,4.845420000000001
137,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2006,279816,4.76882
137,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2008,307823,4.556494023904381
137,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2010,312324,3.9247597609561753
138,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2000,0,6.186852589641434
138,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2002,10000,5.480178064516129
138,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2004,8000,4.845420000000001
138,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2006,8000,4.76882
138,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2008,2500,4.556494023904381
138,5,47,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,Northeast,2010,3500,3.9247597609561753
139,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2000,45000,6.186852589641434
139,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2002,75000,5.480178064516129
139,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2004,0,4.845420000000001
139,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2006,120000,4.76882
139,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2008,70000,4.556494023904381
139,1,47,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2010,50000,3.9247597609561753
140,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,Northeast,2000,55000,6.186852589641434
140,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,Northeast,2002,58000,5.480178064516129
140,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,Northeast,2004,63000,4.845420000000001
140,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,Northeast,2006,65000,4.76882
140,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,Northeast,2008,65000,4.556494023904381
140,5,51,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,Northeast,2010,80000,3.9247597609561753
145,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2000,11000,6.186852589641434
145,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2002,14000,5.480178064516129
145,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2004,17000,4.845420000000001
145,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2006,10000,4.76882
145,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2008,20000,4.556494023904381
145,1,47,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2010,16000,3.9247597609561753
146,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2000,27000,6.186852589641434
146,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2002,58000,5.480178064516129
146,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2004,56700,4.845420000000001
146,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2006,50000,4.76882
146,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2008,63000,4.556494023904381
146,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2010,90000,3.9247597609561753
147,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2000,6000,6.186852589641434
147,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2002,5000,5.480178064516129
147,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2004,14000,4.845420000000001
147,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2006,12000,4.76882
147,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2008,12000,4.556494023904381
147,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2010,12000,3.9247597609561753
148,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2000,34700,6.186852589641434
148,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2002,34000,5.480178064516129
148,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2004,26300,4.845420000000001
148,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2006,21800,4.76882
148,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2008,35200,4.556494023904381
148,1,46,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2010,43000,3.9247597609561753
149,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2000,68000,6.186852589641434
149,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2002,85000,5.480178064516129
149,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2004,85000,4.845420000000001
149,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2006,95000,4.76882
149,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2008,111000,4.556494023904381
149,5,46,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2010,105000,3.9247597609561753
150,1,50,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2000,26000,6.186852589641434
150,1,50,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2002,6000,5.480178064516129
150,1,50,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2004,240,4.845420000000001
150,1,50,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2006,0,4.76882
150,1,50,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2008,0,4.556494023904381
150,1,50,Non-Black/Non-Hispanic,Male,12TH GRADE,Never Married,Northeast,2010,500,3.9247597609561753
152,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2000,58800,6.186852589641434
152,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,Northeast,2002,62500,5.480178064516129
